Report Name: LNDEMO_EQ_ASIA_ESG_ATTR_BRINSON,,,,,,,,,,,,,,
Portfolio: LPDEMO_ASIA_ESG,,,,,,,,,,,,,,
Benchmark: MXAP,,,,,,,,,,,,,,
Run Date: 07/22/2020,,,,,,,,,,,,,,
Period: 12/31/2019 - 07/21/2020,,,,,,,,,,,,,,
Base Currency: USD,,,,,,,,,,,,,,
Classification: BICS Sector,,,,,,,,,,,,,,
Level,Name,Avg % Wgt[P],Avg % Wgt[B],Avg % Wgt[D],CTR[P],CTR[B],CTR[D],Tot Rtn[P],Tot Rtn[B],Tot Rtn[D],Tot Attr,Alloc,Selec,Curr
2,6823 HK,0.47994495,0.06248496,0.41745998,0.04033345,0.00533236,0.03500109,10.68909159,10.68909159,0,-0.0643174,,-0.06637674,0.00205934
2,700 HK,,3.38601888,-3.38601888,,1.54140398,-1.54140398,,51.38412445,-51.38412445,-0.14366636,,-0.12721465,-0.01645171
2,728 HK,,0.0515711,-0.0515711,,-0.01542175,0.01542175,,-25.58177562,25.58177562,0.00481239,,0.00508881,-0.00027642
2,762 HK,,0.04655895,-0.04655895,,-0.02294023,0.02294023,,-36.26543001,36.26543001,0.00632875,,0.00658522,-0.00025647
2,763 HK,,0.02717267,-0.02717267,,-0.00171928,0.00171928,,1.45076156,-1.45076156,0.00101377,,0.00116058,-0.00014681
2,772 HK,,0.0149847,-0.0149847,,0.00917926,-0.00917926,,69.50732232,-69.50732232,-0.0009914,,-0.00093089,-0.00006051
2,780 HK,,0.00414711,-0.00414711,,0.00054891,-0.00054891,,3.31201829,-3.31201829,0.0004617,,0.0004623,-0.0000006
2,8 HK,,0.02735936,-0.02735936,,0.00026483,-0.00026483,,1.97777374,-1.97777374,0.00090663,,0.00105064,-0.00014401
2,941 HK,,0.51873864,-0.51873864,,-0.06942679,0.06942679,,-13.85302329,13.85302329,0.03313665,,0.03576859,-0.00263194
2,9432 JP,,0.33764588,-0.33764588,,-0.01233867,0.01233867,,-4.31306459,4.31306459,0.01303014,,0.01749379,-0.00446366
2,9433 JP,1.29368972,0.56585605,0.72783368,0.09628892,0.03762786,0.05866105,6.35655997,6.35655997,0,-0.20024991,,-0.21258255,0.01233264
2,9434 JP,,0.25137186,-0.25137186,,0.00002466,-0.00002466,,1.32532815,-1.32532815,0.00919307,,0.01112539,-0.00193232
2,9435 JP,,0.04855643,-0.04855643,,-0.00548632,0.00548632,,-12.12635388,12.12635388,0.00296824,,0.00359908,-0.00063084
2,9437 JP,,0.4064221,-0.4064221,,0.00860888,-0.00860888,,0.73979434,-0.73979434,0.01004411,,0.01418827,-0.00414416
2,9984 JP,,0.76543308,-0.76543308,,0.28032323,-0.28032323,,38.98586787,-38.98586787,-0.03089988,,-0.00907537,-0.02182451
2,ADVANC TB,,0.08182669,-0.08182669,,-0.01219115,0.01219115,,-15.31757826,15.31757826,0.00954294,,0.00495458,0.00458836
2,ATHM US,,0.05137871,-0.05137871,,0.00093701,-0.00093701,,0.58809576,-0.58809576,0.00176873,,0.00176873,0
2,AXIATA MK,,0.02711592,-0.02711592,,-0.00766166,0.00766166,,-24.21584264,24.21584264,0.00340107,,0.00214854,0.00125254
2,BABA US,,4.09480751,-4.09480751,,0.94470307,-0.94470307,,21.59358793,-21.59358793,0.01224591,,0.01224591,0
2,BHARTI IN,,0.18579129,-0.18579129,,0.02562726,-0.02562726,,18.94652042,-18.94652042,0.00883019,,0.00005649,0.0087737
2,BHIN IN,,0.01018532,-0.01018532,,-0.00322314,0.00322314,,-22.99001998,22.99001998,0.00135143,,0.00090385,0.00044758
2,BIDU US,,0.34741927,-0.34741927,,-0.00131347,0.00131347,,-0.9335443,0.9335443,0.01549667,,0.01549667,0
2,BZUN US,,0.0154533,-0.0154533,,0.00394039,-0.00394039,,24.81884058,-24.81884058,0.00001742,,0.00001742,0
2,DIGI MK,,0.03516724,-0.03516724,,-0.00203771,0.00203771,,-6.72478731,6.72478731,0.00295911,,0.00149744,0.00146167
2,DTAC TB,,0.01024399,-0.01024399,,-0.00276499,0.00276499,,-25.77346796,25.77346796,0.00146177,,0.00096912,0.00049265
2,EXCL IJ,,0.00723358,-0.00723358,,-0.00115396,0.00115396,,-14.44866579,14.44866579,0.00072679,,0.00055884,0.00016795
2,GDS US,,0.04469513,-0.04469513,,0.02548281,-0.02548281,,61.55486623,-61.55486623,-0.00237621,,-0.00237621,0
2,GLO PM,,0.01492682,-0.01492682,,0.00188343,-0.00188343,,8.83970706,-8.83970706,-0.0000242,,0.00035193,-0.00037613
2,INTUCH TB,,0.04210272,-0.04210272,,-0.00101306,0.00101306,,-2.81489796,2.81489796,0.00394788,,0.00163158,0.0023163
2,IQ US,,0.03408004,-0.03408004,,0.00778127,-0.00778127,,7.2951208,-7.2951208,0.0005884,,0.0005884,0
2,JD US,,0.39120234,-0.39120234,,0.23264712,-0.23264712,,77.7178541,-77.7178541,-0.02703261,,-0.02703261,0
2,JOBS US,,0.02058031,-0.02058031,,-0.00383929,0.00383929,,-15.87750294,15.87750294,0.00167132,,0.00167132,0
2,MAXIS MK,,0.03251136,-0.03251136,,-0.00078519,0.00078519,,-2.47381278,2.47381278,0.00251547,,0.00114644,0.00136903
2,MOMO US,,0.04098279,-0.04098279,,-0.02173705,0.02173705,,-40.37512972,40.37512972,0.0057629,,0.0057629,0
2,PDD US,,0.12372913,-0.12372913,,0.11267457,-0.11267457,,118.3500793,-118.3500793,-0.01343662,,-0.01343662,0
2,SEK AU,,0.04776622,-0.04776622,,-0.00013603,0.00013603,,2.34009471,-2.34009471,0.00233313,,0.00221966,0.00011346
2,SINA US,,0.02442703,-0.02442703,,0.00105421,-0.00105421,,2.05359379,-2.05359379,0.00100808,,0.00100808,0
2,SPH SP,0.55993121,0.01728276,0.54264845,-0.34484596,-0.01250017,-0.33234579,-45.14130073,-41.55596244,-3.58533828,-0.43308858,,-0.40817928,-0.02490931
2,SPK NZ,,0.05697099,-0.05697099,,0.00624159,-0.00624159,,13.40268537,-13.40268537,0.00211046,,0.00085298,0.00125749
2,ST SP,0.85189555,0.18113191,0.67076364,-0.26899712,-0.06012389,-0.20887324,-26.84347154,-26.84347154,0,-0.41700933,,-0.39359993,-0.0234094
2,T MK,,0.01152757,-0.01152757,,0.00080746,-0.00080746,,5.0775067,-5.0775067,0.00066313,,0.00022355,0.00043958
2,TCOM US,,0.14475476,-0.14475476,,-0.03022521,0.03022521,,-17.94871795,17.94871795,0.01194424,,0.01194424,0
2,TEL PM,,0.02136801,-0.02136801,,0.00838827,-0.00838827,,45.20678046,-45.20678046,-0.00116624,,-0.00058585,-0.00058039
2,TLKM IJ,,0.12570765,-0.12570765,,-0.03966176,0.03966176,,-23.7595954,23.7595954,0.01842112,,0.01117122,0.0072499
2,TLS AU,,0.1018786,-0.1018786,,-0.00231945,0.00231945,,-0.67021728,0.67021728,0.00495779,,0.00451359,0.0004442
2,TME US,,0.02267185,-0.02267185,,0.01402894,-0.01402894,,39.43781942,-39.43781942,-0.0005325,,-0.0005325,0
2,TPG AU,,0.00232089,-0.00232089,,-0.00198324,0.00198324,,-8.48783519,8.48783519,0.00020428,,0.00085782,-0.00065353
2,TPM AU,,0.01820034,-0.01820034,,0.00532667,-0.00532667,,30.28906986,-30.28906986,-0.00026764,,-0.00081892,0.00055128
2,TRUE TB,,0.01433461,-0.01433461,,-0.00431574,0.00431574,,-26.05090977,26.05090977,0.00216598,,0.00142795,0.00073804
2,VIPS US,,0.07837842,-0.07837842,,0.03665478,-0.03665478,,53.06986591,-53.06986591,-0.00335042,,-0.00335042,0
2,WB US,,0.02320113,-0.02320113,,-0.00620284,0.00620284,,-21.85544768,21.85544768,0.002175,,0.002175,0
2,WUBA US,,0.05687232,-0.05687232,,-0.00868645,0.00868645,,-14.73814306,14.73814306,0.00433531,,0.00433531,0
2,YY US,,0.04069014,-0.04069014,,0.02047798,-0.02047798,,57.58666414,-57.58666414,-0.00207433,,-0.00207433,0
2,Z IN,,0.0240506,-0.0240506,,-0.0198434,0.0198434,,-49.75372941,49.75372941,0.00590506,,0.00461082,0.00129424
1,"Consumer, Cyclical",16.42203695,13.26248003,3.15955692,-0.87296097,-0.85926895,-0.01369202,-5.75909834,-5.91409058,0.15499224,-0.13244881,-0.20950222,0.0401342,0.03691921
2,000100 C2,,0.00675862,-0.00675862,,0.002663,-0.002663,,58.42358799,-58.42358799,-0.00425082,,-0.00427517,0.00002435
2,000270 KS,,0.08096075,-0.08096075,,-0.02262086,0.02262086,,-20.01233502,20.01233502,0.0160431,,0.01304116,0.00300194
2,000333 C2,,0.00206116,-0.00206116,,-0.00083772,0.00083772,,-4.92043179,4.92043179,0.00112247,,0.00121798,-0.0000955
2,000338 C2,,0.00782946,-0.00782946,,0.00056454,-0.00056454,,8.1923038,-8.1923038,-0.00147623,,-0.00150953,0.0000333
2,000559 C2,,0.00106543,-0.00106543,,-0.00022615,0.00022615,,-12.71457548,12.71457548,0.00000957,,-0.0000277,0.00003727
2,000581 C2,,0.00157996,-0.00157996,,0.00037067,-0.00037067,,27.45521509,-27.45521509,-0.00055881,,-0.00056571,0.0000069
2,000625 C2,,0.0038676,-0.0038676,,0.00039983,-0.00039983,,14.49489985,-14.49489985,-0.00083823,,-0.00085905,0.00002082
2,000651 C2,,0.01657934,-0.01657934,,-0.00182707,0.00182707,,-8.70823329,8.70823329,0.00059165,,0.00050251,0.00008914
2,000681 C2,,0.00087456,-0.00087456,,0.00018135,-0.00018135,,15.91580736,-15.91580736,-0.00038866,,-0.00041938,0.00003072
2,000703 C2,,0.00337129,-0.00337129,,-0.00027441,0.00027441,,-3.35368833,3.35368833,-0.00009093,,-0.00011773,0.0000268
2,000738 C2,,0.00144698,-0.00144698,,0.00052435,-0.00052435,,44.52550823,-44.52550823,-0.00080823,,-0.00082183,0.0000136
2,000880 KS,,0.00772163,-0.00772163,,-0.00078397,0.00078397,,-7.31020664,7.31020664,0.00004569,,-0.00020875,0.00025445
2,002024 C2,,0.00816776,-0.00816776,,0.00077623,-0.00077623,,11.80685079,-11.80685079,-0.00176768,,-0.00182851,0.00006082
2,002032 C2,,0.00362206,-0.00362206,,0.00014056,-0.00014056,,5.52056977,-5.52056977,-0.00050763,,-0.000526,0.00001837
2,002074 C2,,0.00249957,-0.00249957,,0.00124892,-0.00124892,,84.6871669,-84.6871669,-0.00161551,,-0.00162948,0.00001397
2,002085 C2,,0.00141295,-0.00141295,,0.00004567,-0.00004567,,6.42932925,-6.42932925,-0.00020356,,-0.00021512,0.00001157
2,002242 C2,,0.00060423,-0.00060423,,0.0003704,-0.0003704,,16.87159382,-16.87159382,-0.00027599,,-0.00022641,-0.00004958
2,002508 C2,,0.00283176,-0.00283176,,0.00038121,-0.00038121,,14.16999984,-14.16999984,-0.00071035,,-0.0007191,0.00000875
2,002563 C2,,0.00138289,-0.00138289,,-0.00032266,0.00032266,,-19.62008506,19.62008506,0.00025675,,0.00025281,0.00000394
2,002572 C2,,0.00175765,-0.00175765,,0.00031087,-0.00031087,,17.24720798,-17.24720798,-0.00046084,,-0.00046322,0.00000238
2,002594 C2,,0.01043005,-0.01043005,,0.00612711,-0.00612711,,84.0514424,-84.0514424,-0.00854271,,-0.00856415,0.00002144
2,002739 C2,,0.00332781,-0.00332781,,0.00004661,-0.00004661,,3.82507893,-3.82507893,-0.00035412,,-0.00037251,0.00001839
2,003490 KS,,0.01026721,-0.01026721,,-0.00274762,0.00274762,,-21.20431927,21.20431927,0.0020394,,0.00177223,0.00026717
2,003550 KS,,0.05796519,-0.05796519,,-0.00408141,0.00408141,,-5.54139735,5.54139735,-0.00125485,,-0.00326021,0.00200537
2,004170 KS,,0.01686436,-0.01686436,,-0.00543404,0.00543404,,-27.83666607,27.83666607,0.00499143,,0.00439283,0.00059861
2,005380 KS,,0.14216222,-0.14216222,,-0.00823373,0.00823373,,-2.6468716,2.6468716,-0.01083127,,-0.01584393,0.00501266
2,005385 KS,,0.01288544,-0.01288544,,-0.00212204,0.00212204,,-11.93176886,11.93176886,0.00074067,,0.00024282,0.00049784
2,005387 KS,,0.02202834,-0.02202834,,-0.00516883,0.00516883,,-16.33792791,16.33792791,0.00269938,,0.00177178,0.0009276
2,007070 KS,,0.00901338,-0.00901338,,-0.00088791,0.00088791,,-10.82789253,10.82789253,0.00052644,,0.00023868,0.00028776
2,008770 KS,,0.02325109,-0.02325109,,-0.00642972,0.00642972,,-23.43904733,23.43904733,0.00524339,,0.00437017,0.00087322
2,012330 KS,,0.12140986,-0.12140986,,-0.02879018,0.02879018,,-18.15720557,18.15720557,0.0198527,,0.01594066,0.00391204
2,018880 KS,,0.01670009,-0.01670009,,-0.00373755,0.00373755,,-17.69881016,17.69881016,0.00251418,,0.00186173,0.00065245
2,021240 KS,,0.0330333,-0.0330333,,-0.00912392,0.00912392,,-18.79687142,18.79687142,0.00661129,,0.00519239,0.0014189
2,023530 KS,,0.00980463,-0.00980463,,-0.00588267,0.00588267,,-42.21139113,42.21139113,0.0058832,,0.00548688,0.00039632
2,035250 KS,,0.02541562,-0.02541562,,-0.00608529,0.00608529,,-19.1051916,19.1051916,0.00476985,,0.0037237,0.00104615
2,035760 KS,,0.01207181,-0.01207181,,-0.00416224,0.00416224,,-27.16262583,27.16262583,0.00378177,,0.00337337,0.0004084
2,047050 KS,,0.00663649,-0.00663649,,-0.00212867,0.00212867,,-25.96827273,25.96827273,0.00191396,,0.00168278,0.00023117
2,066570 KS,,0.05892388,-0.05892388,,-0.00074088,0.00074088,,0.3014552,-0.3014552,-0.00601518,,-0.00818478,0.0021696
2,069960 KS,,0.00884502,-0.00884502,,-0.00327051,0.00327051,,-29.35795933,29.35795933,0.0029221,,0.00253921,0.0003829
2,081660 KS,,0.01665052,-0.01665052,,-0.00819263,0.00819263,,-35.32846572,35.32846572,0.0079813,,0.00737506,0.00060624
2,1055 HK,,0.00927245,-0.00927245,,-0.00388118,0.00388118,,-30.16689339,30.16689339,0.00342317,,0.00347418,-0.00005102
2,1060 HK,,0.02152165,-0.02152165,,-0.00389233,0.00389233,,-11.21163288,11.21163288,0.00248352,,0.00260974,-0.00012621
2,1114 HK,,0.03036876,-0.03036876,,0.00115969,-0.00115969,,2.02198227,-2.02198227,-0.00316091,,-0.00300313,-0.00015778
2,1128 HK,,0.03263692,-0.03263692,,-0.0110044,0.0110044,,-26.69762046,26.69762046,0.00987458,,0.01005092,-0.00017633
2,1169 HK,,0.03998235,-0.03998235,,0.00249938,-0.00249938,,6.62896837,-6.62896837,-0.00651096,,-0.00629866,-0.0002123
2,1211 HK,,0.04357704,-0.04357704,,0.03336081,-0.03336081,,103.0919774,-103.0919774,-0.04430059,,-0.04411766,-0.00018294
2,1269 HK,,0.00029174,-0.00029174,,-0.00021782,0.00021782,,-20.38365555,20.38365555,0.00012406,,0.00012439,-0.00000033
2,1316 HK,,0.0047665,-0.0047665,,-0.00347357,0.00347357,,-40.05438026,40.05438026,0.00292982,,0.00296016,-0.00003033
2,139480 KS,,0.02107841,-0.02107841,,-0.00254887,0.00254887,,-10.64219267,10.64219267,0.00138163,,0.00059998,0.00078165
2,1402 TT,,0.03119146,-0.03119146,,0.0004641,-0.0004641,,3.26613128,-3.26613128,-0.00345803,,-0.00299119,-0.00046685
2,1434 TT,,0.0101937,-0.0101937,,0.00042423,-0.00042423,,2.63288148,-2.63288148,-0.00104841,,-0.00087299,-0.00017542
2,1476 TT,,0.02282446,-0.02282446,,-0.00441301,0.00441301,,-13.95192956,13.95192956,0.00239041,,0.00275461,-0.0003642
2,161390 KS,,0.01664424,-0.01664424,,-0.00638953,0.00638953,,-27.62207206,27.62207206,0.00558665,,0.00494462,0.00064203
2,175 HK,,0.0966355,-0.0966355,,0.01301036,-0.01301036,,11.02736811,-11.02736811,-0.02670439,,-0.02620915,-0.00049524
2,1925 JP,,0.16463716,-0.16463716,,-0.04110647,0.04110647,,-21.79967297,21.79967297,0.03298617,,0.03621778,-0.00323161
2,1928 HK,0.45503605,0.11567427,0.33936178,-0.12282033,-0.03286999,-0.08995034,-23.22716242,-23.22716242,0,-0.06034442,,-0.06213563,0.00179121
2,1928 JP,,0.12908588,-0.12908588,,-0.01050875,0.01050875,,-7.36934206,7.36934206,0.00107205,,0.00329803,-0.00222598
2,1958 HK,,0.00835104,-0.00835104,,-0.00111106,0.00111106,,-9.20903331,9.20903331,0.00032115,,0.0003645,-0.00004335
2,2020 HK,,0.10215934,-0.10215934,,0.00607972,-0.00607972,,4.83161195,-4.83161195,-0.0134052,,-0.01291007,-0.00049513
2,2105 TT,,0.02507142,-0.02507142,,-0.00491975,0.00491975,,-13.47871969,13.47871969,0.00275959,,0.00310546,-0.00034587
2,2207 TT,,0.0651959,-0.0651959,,0.00705094,-0.00705094,,10.99333585,-10.99333585,-0.01549021,,-0.01426597,-0.00122424
2,2238 HK,,0.03153529,-0.03153529,,-0.01415578,0.01415578,,-32.84259002,32.84259002,0.01216506,,0.01236154,-0.00019648
2,2313 HK,,0.10476034,-0.10476034,,-0.01876986,0.01876986,,-15.96238033,15.96238033,0.01336518,,0.01390716,-0.00054198
2,2331 HK,,0.06764297,-0.06764297,,0.00732447,-0.00732447,,7.92339788,-7.92339788,-0.0097792,,-0.00946385,-0.00031535
2,2333 HK,,0.02348255,-0.02348255,,0.00772733,-0.00772733,,37.77639583,-37.77639583,-0.01223714,,-0.01211782,-0.00011933
2,2338 HK,,0.04016139,-0.04016139,,0.00451051,-0.00451051,,11.04660792,-11.04660792,-0.00888163,,-0.00865882,-0.00022282
2,2385 TT,,0.01797963,-0.01797963,,0.00140904,-0.00140904,,7.84873669,-7.84873669,-0.00280349,,-0.00249811,-0.00030538
2,241 HK,,0.08292068,-0.08292068,,0.06918808,-0.06918808,,152.9979271,-152.9979271,-0.08378957,,-0.08348505,-0.00030452
2,2607 HK,,0.01603692,-0.01603692,,-0.00144757,0.00144757,,-7.03122103,7.03122103,0.00030529,,0.00038845,-0.00008317
2,2610 TT,,0.00763916,-0.00763916,,-0.00078319,0.00078319,,-9.38398673,9.38398673,0.00034268,,0.00046979,-0.00012711
2,2618 TT,,0.00970365,-0.00970365,,-0.00209849,0.00209849,,-17.13427421,17.13427421,0.00149462,,0.00164636,-0.00015175
2,2651 JP,,0.02991759,-0.02991759,,-0.00149778,0.00149778,,-5.66950229,5.66950229,0.00004241,,0.00027641,-0.00023401
2,2670 JP,,0.02067747,-0.02067747,,-0.00399461,0.00399461,,-17.3307084,17.3307084,0.00323194,,0.00343033,-0.0001984
2,27 HK,,0.15952783,-0.15952783,,-0.00996336,0.00996336,,-6.95946358,6.95946358,0.00249067,,0.00329735,-0.00080668
2,2702 JP,,0.03609905,-0.03609905,,0.00393555,-0.00393555,,9.22165146,-9.22165146,-0.00577937,,-0.00551293,-0.00026644
2,282330 KS,,0.0106706,-0.0106706,,-0.00326363,0.00326363,,-27.65730238,27.65730238,0.00305614,,0.00265553,0.00040061
2,2912 TT,,0.06230222,-0.06230222,,-0.00203453,0.00203453,,-3.28721867,3.28721867,-0.00133419,,-0.00035538,-0.00097881
2,2915 TT,,0.00642893,-0.00642893,,-0.00095992,0.00095992,,-11.29849389,11.29849389,0.00004217,,0.0000341,0.00000808
2,293 HK,0.37707164,,0.37707164,-0.19683696,,-0.19683696,-41.69735287,,-41.69735287,-0.16089858,,-0.16304336,0.00214479
2,300144 C2,,0.00405774,-0.00405774,,0.00072685,-0.00072685,,17.63960888,-17.63960888,-0.00110016,,-0.00111078,0.00001062
2,300251 C2,,0.00302257,-0.00302257,,0.00056353,-0.00056353,,17.58570339,-17.58570339,-0.00087048,,-0.00087391,0.00000343
2,300296 C2,,0.00160613,-0.00160613,,-0.00021125,0.00021125,,-5.17984061,5.17984061,-0.00002513,,-0.00003871,0.00001358
2,300308 C2,,0.00352902,-0.00352902,,0.00047086,-0.00047086,,18.24769908,-18.24769908,-0.00083273,,-0.00084286,0.00001013
2,300413 C2,,0.00783402,-0.00783402,,0.00530856,-0.00530856,,98.57250816,-98.57250816,-0.00657947,,-0.00660025,0.00002078
2,3086 JP,,0.01894815,-0.01894815,,-0.0134387,0.0134387,,-38.75483887,38.75483887,0.01130787,,0.01147037,-0.0001625
2,3099 JP,,0.02452987,-0.02452987,,-0.01135473,0.01135473,,-37.85173005,37.85173005,0.01209346,,0.01223482,-0.00014135
2,3141 JP,,0.03649436,-0.03649436,,0.01430217,-0.01430217,,39.83840653,-39.83840653,-0.01674908,,-0.01646562,-0.00028346
2,3291 JP,,0.02401806,-0.02401806,,-0.00095414,0.00095414,,-4.89637883,4.89637883,-0.00041938,,-0.00015013,-0.00026925
2,3349 JP,,0.00832509,-0.00832509,,0.00696291,-0.00696291,,23.64162165,-23.64162165,-0.00624331,,-0.00603846,-0.00020485
2,3391 JP,,0.05303765,-0.05303765,,0.00624184,-0.00624184,,7.65015826,-7.65015826,-0.0074033,,-0.0068555,-0.0005478
2,3401 JP,,0.03256207,-0.03256207,,-0.00449678,0.00449678,,-14.15975508,14.15975508,0.00322961,,0.00377115,-0.00054154
2,3606 HK,,0.01424084,-0.01424084,,-0.00142001,0.00142001,,-5.58284698,5.58284698,-0.00021775,,-0.00013988,-0.00007788
2,3808 HK,,0.01628786,-0.01628786,,0.00776456,-0.00776456,,47.09156882,-47.09156882,-0.00983459,,-0.00975546,-0.00007913
2,3998 HK,,0.01040717,-0.01040717,,-0.00249766,0.00249766,,-19.505267,19.505267,0.00181992,,0.00187243,-0.0000525
2,4204 JP,0.44418314,0.05732075,0.38686238,-0.07584907,-0.01083527,-0.0650138,-16.98785494,-16.98785494,0,-0.03958914,,-0.04683639,0.00724725
2,4661 JP,,0.29229059,-0.29229059,,0.00268604,-0.00268604,,-2.83840873,2.83840873,-0.00759114,,-0.00663365,-0.00095749
2,4732 JP,,0.03941444,-0.03941444,,-0.00490089,0.00490089,,-13.78797015,13.78797015,0.00426413,,0.00473819,-0.00047405
2,489 HK,,0.02143998,-0.02143998,,-0.00729229,0.00729229,,-24.10627497,24.10627497,0.00579138,,0.00591625,-0.00012487
2,493 HK,,0.0126618,-0.0126618,,0.00604115,-0.00604115,,61.96334645,-61.96334645,-0.00772927,,-0.00767815,-0.00005112
2,5101 JP,,0.01933385,-0.01933385,,-0.00638283,0.00638283,,-25.20812766,25.20812766,0.00536056,,0.00573488,-0.00037432
2,5108 JP,0.655883,0.20202314,0.45385986,-0.0805774,-0.02719198,-0.05338542,-12.7035767,-12.7035767,0,-0.02579231,,-0.03202649,0.00623418
2,5110 JP,,0.01907788,-0.01907788,,-0.00513253,0.00513253,,-24.17926785,24.17926785,0.00471063,,0.00498063,-0.00027
2,5333 JP,,0.04162485,-0.04162485,,-0.01015736,0.01015736,,-20.92486521,20.92486521,0.00816167,,0.00898897,-0.0008273
2,5334 JP,,0.02682888,-0.02682888,,-0.00728128,0.00728128,,-24.21603085,24.21603085,0.00680444,,0.00730734,-0.0005029
2,551 HK,0.28443105,0.01281542,0.27161563,-0.18684844,-0.01289706,-0.17395138,-42.54242481,-51.48509309,8.94266828,-0.13143209,,-0.13294945,0.00151736
2,5802 JP,,0.09721274,-0.09721274,,-0.02493846,0.02493846,,-21.37134545,21.37134545,0.02119479,,0.02281405,-0.00161926
2,600029 C1,,0.00462023,-0.00462023,,-0.00139483,0.00139483,,-22.5952661,22.5952661,0.00109866,,0.00107027,0.00002839
2,600056 C1,,0.00145519,-0.00145519,,0.00016364,-0.00016364,,13.36582323,-13.36582323,-0.00028642,,-0.00030115,0.00001473
2,600066 C1,,0.0028081,-0.0028081,,-0.00005234,0.00005234,,3.12497126,-3.12497126,-0.00031365,,-0.00033917,0.00002552
2,600104 C1,,0.01488799,-0.01488799,,-0.00364642,0.00364642,,-16.85212177,16.85212177,0.00221022,,0.00209048,0.00011973
2,600115 C1,,0.00399529,-0.00399529,,-0.00115947,0.00115947,,-21.48599833,21.48599833,0.00092478,,0.00089959,0.00002519
2,600177 C1,,0.00071892,-0.00071892,,0.00043536,-0.00043536,,16.36090154,-16.36090154,-0.00030265,,-0.00024254,-0.00006011
2,600221 C1,,0.00060191,-0.00060191,,0.00006901,-0.00006901,,2.80264584,-2.80264584,0.00012134,,0.00017168,-0.00005034
2,600258 C1,,0.00152037,-0.00152037,,-0.00012644,0.00012644,,-3.94490755,3.94490755,-0.00003806,,-0.00004392,0.00000586
2,600297 C1,,0.00232981,-0.00232981,,-0.00026787,0.00026787,,-3.62256773,3.62256773,-0.0002057,,-0.00027029,0.00006459
2,600315 C1,,0.00207533,-0.00207533,,0.00097274,-0.00097274,,47.53236866,-47.53236866,-0.00118951,,-0.00118752,-0.00000199
2,600398 C1,,0.00154011,-0.00154011,,-0.00055201,0.00055201,,-24.44395196,24.44395196,0.00034672,,0.00031017,0.00003655
2,600637 C1,,0.00318112,-0.00318112,,0.00018642,-0.00018642,,10.55985643,-10.55985643,-0.00057518,,-0.00059919,0.000024
2,600648 C1,,0.00085082,-0.00085082,,-0.00031254,0.00031254,,-23.39468587,23.39468587,0.00018459,,0.00015349,0.0000311
2,600655 C1,,0.00242022,-0.00242022,,0.00098196,-0.00098196,,42.5912712,-42.5912712,-0.00129303,,-0.00129742,0.00000439
2,600660 C1,,0.00409336,-0.00409336,,0.00016745,-0.00016745,,8.48430949,-8.48430949,-0.00079344,,-0.00081881,0.00002537
2,600690 C1,,0.0097317,-0.0097317,,-0.00109779,0.00109779,,-8.38064947,8.38064947,0.00027022,,0.00023837,0.00003185
2,600699 C1,,0.00270066,-0.00270066,,0.000429,-0.000429,,30.31981271,-30.31981271,-0.00091535,,-0.00092978,0.00001443
2,600704 C1,,0.00227284,-0.00227284,,-0.00019403,0.00019403,,-5.58958525,5.58958525,0.00000773,,-0.00001107,0.0000188
2,600733 C1,,0.00192488,-0.00192488,,0.00017498,-0.00017498,,16.48382517,-16.48382517,-0.00045595,,-0.0004709,0.00001495
2,600739 C1,,0.00263316,-0.00263316,,0.00164042,-0.00164042,,84.07081772,-84.07081772,-0.00225865,,-0.00227278,0.00001413
2,600741 C1,,0.00688877,-0.00688877,,-0.00126916,0.00126916,,-10.71904344,10.71904344,0.00034311,,0.00029567,0.00004744
2,600754 C1,,0.00184802,-0.00184802,,0.00073809,-0.00073809,,37.37379709,-37.37379709,-0.00105339,,-0.00104911,-0.00000428
2,600977 C1,,0.00196961,-0.00196961,,-0.00009411,0.00009411,,-3.14883921,3.14883921,-0.00005545,,-0.00006433,0.00000888
2,601021 C1,,0.00316391,-0.00316391,,-0.00029376,0.00029376,,-6.55186132,6.55186132,0.00004125,,0.00002956,0.0000117
2,601111 C1,,0.00317508,-0.00317508,,-0.00080028,0.00080028,,-26.04561001,26.04561001,0.00072516,,0.00074358,-0.00001843
2,601231 C1,,0.00266745,-0.00266745,,0.00018554,-0.00018554,,13.02462555,-13.02462555,-0.00058867,,-0.00059875,0.00001008
2,601233 C1,,0.0022741,-0.0022741,,-0.00003515,0.00003515,,2.09611654,-2.09611654,-0.0002447,,-0.00025897,0.00001428
2,601238 C1,,0.00182163,-0.00182163,,-0.00069848,0.00069848,,-22.86467984,22.86467984,0.00037088,,0.00030514,0.00006574
2,601607 C1,,0.00341497,-0.00341497,,0.0002596,-0.0002596,,8.54000488,-8.54000488,-0.00054661,,-0.00057851,0.0000319
2,601689 C1,,0.00067784,-0.00067784,,0.00108443,-0.00108443,,49.71266782,-49.71266782,-0.00115182,,-0.00109695,-0.00005487
2,601888 C1,,0.01791606,-0.01791606,,0.01930477,-0.01930477,,121.2337217,-121.2337217,-0.02386577,,-0.02371382,-0.00015195
2,601966 C1,,0.00240093,-0.00240093,,0.00015567,-0.00015567,,9.58881763,-9.58881763,-0.0004632,,-0.00047916,0.00001597
